조사일,조사지역명,조사지역코드,품목명,품목코드,규격,조사가격,전일조사가격
20130101,서울,1104,팽이버섯,316,100G,350,0
20130101,서울,1104,포도,414,1KG,8730,0
20130101,서울,1104,감귤,415,10개,2630,0
20130101,서울,1104,바나나,418,100G,180,0
20130101,서울,1104,방울토마토,422,1KG,12580,0
20130101,서울,1104,우유,535,1L,2350,0
20130101,서울,1104,물오징어,619,1마리,2490,0
20130101,서울,1104,물오징어,619,1마리,1990,0
20130101,서울,1104,얼갈이배추,215,1.5KG,5180,0
20130101,서울,1104,쇠고기,512,100G,990,0
20130101,서울,1104,쇠고기,512,100G,1790,0
20130101,서울,1104,건멸치,638,100G,3830,0
20130101,서울,1104,쇠고기,512,100G,3100,0
20130102,서울동부,1101,계란,516,10개,1060,1130
20130102,서울동부,1101,닭고기,515,1KG,1400,1600
20130102,서울서부,1102,계란,516,10개,1160,1230
20130102,서울서부,1102,닭고기,515,1KG,3400,3600
20130102,서울서부,1102,열무,233,1.5KG,2500,2500
20130102,서울서부,1102,얼갈이배추,215,1.5KG,2000,2000
20130102,서울서부,1102,건멸치,638,2KG,16000,16000
20130102,서울서부,1102,명태,615,1KG,1700,1500
20130102,서울서부,1102,갈치,613,1KG,19000,19000
20130102,서울서부,1102,고등어,611,1KG,3700,3700
20130102,서울서부,1102,방울토마토,422,5KG,33000,33000
20130102,서울서부,1102,고구마,151,10KG,24000,24000
20130102,서울서부,1102,고구마,151,10KG,19000,19000
20130102,서울서부,1102,감자,152,20KG,28000,28000
20130102,서울서부,1102,감자,152,20KG,23000,23000
20130102,서울서부,1102,배추,211,1KG,1300,1300
20130102,서울서부,1102,배추,211,1KG,1200,1200
20130102,서울서부,1102,배추,211,1KG,1300,0
20130102,서울서부,1102,배추,211,1KG,1200,0
20130102,서울서부,1102,양배추,212,10KG,18000,18000
20130102,서울서부,1102,양배추,212,10KG,16000,16000
20130102,서울서부,1102,시금치,213,4KG,15000,15000
20130102,서울서부,1102,시금치,213,4KG,12000,12000
20130102,서울서부,1102,상추,214,4KG,28000,28000
20130102,서울서부,1102,상추,214,4KG,25000,25000
20130102,서울서부,1102,상추,214,4KG,25000,25000
20130102,서울서부,1102,상추,214,4KG,22000,22000
20130102,서울서부,1102,수박,221,1개,16000,16000
20130102,서울서부,1102,수박,221,1개,14000,14000
20130102,서울서부,1102,오이,223,15KG,50000,50000
20130102,서울서부,1102,오이,223,15KG,45000,45000
20130102,서울서부,1102,오이,223,20KG,66000,66000
20130102,서울서부,1102,오이,223,20KG,56000,56000
20130102,서울서부,1102,호박,224,8KG,28000,28000
20130102,서울서부,1102,호박,224,8KG,25000,25000
20130102,서울서부,1102,호박,224,10KG,24000,24000
20130102,서울서부,1102,호박,224,10KG,22000,22000
20130102,서울서부,1102,토마토,225,10KG,29000,29000
20130102,서울서부,1102,토마토,225,10KG,24000,24000
20130102,서울서부,1102,무,231,1KG,800,800
20130102,서울서부,1102,무,231,1KG,700,700
20130102,서울서부,1102,당근,232,20KG,85000,85000
20130102,서울서부,1102,당근,232,20KG,80000,80000
20130102,서울서부,1102,건고추,241,60KG,900000,950000
20130102,서울서부,1102,건고추,241,60KG,800000,850000
20130102,서울서부,1102,건고추,241,60KG,1200000,1200000
20130102,서울서부,1102,건고추,241,60KG,1100000,1100000
20130102,서울서부,1102,풋고추,242,10KG,80000,80000
20130102,서울서부,1102,풋고추,242,10KG,75000,75000
20130102,서울서부,1102,풋고추,242,4KG,37000,37000
20130102,서울서부,1102,풋고추,242,4KG,33000,33000
20130102,서울서부,1102,양파,245,1KG,1400,1400
20130102,서울서부,1102,양파,245,1KG,1300,1300
20130102,서울서부,1102,파,246,1KG,2300,2300
20130102,서울서부,1102,파,246,1KG,1800,1800
20130102,서울서부,1102,파,246,1KG,6500,6500
20130102,서울서부,1102,파,246,1KG,6000,6000
20130102,서울서부,1102,생강,247,20KG,97000,97000
20130102,서울서부,1102,생강,247,20KG,90000,90000
20130102,서울서부,1102,미나리,252,20KG,70000,70000
20130102,서울서부,1102,풋고추,242,10KG,90000,90000
20130102,서울서부,1102,풋고추,242,10KG,82000,82000
20130102,서울서부,1102,붉은고추,243,10KG,75000,75000
20130102,서울서부,1102,붉은고추,243,10KG,60000,60000
20130102,서울서부,1102,마늘,244,20KG,100000,100000
20130102,서울서부,1102,마늘,244,20KG,80000,80000
20130102,서울서부,1102,마늘,244,20KG,80000,80000
20130102,서울서부,1102,마늘,244,20KG,70000,70000
20130102,서울서부,1102,미나리,252,20KG,65000,65000
20130102,서울서부,1102,깻잎,253,2KG,32000,32000
20130102,서울서부,1102,깻잎,253,2KG,29000,29000
20130102,서울서부,1102,피망(청),255,10KG,72000,72000
20130102,서울서부,1102,피망(청),255,10KG,65000,65000
20130102,서울서부,1102,느타리버섯,315,2KG,14000,14000
20130102,서울서부,1102,느타리버섯,315,2KG,12000,12000
20130102,서울서부,1102,팽이버섯,316,5KG,11000,11000
20130102,서울서부,1102,생강,247,20KG,2800,2800
20130102,서울서부,1102,팽이버섯,316,5KG,10000,10000
20130102,서울서부,1102,사과,411,15KG,70000,70000
20130102,서울서부,1102,사과,411,15KG,60000,60000
20130102,서울서부,1102,배,412,15KG,65000,65000
20130102,서울서부,1102,배,412,15KG,55000,55000
20130102,서울서부,1102,포도,414,8KG,45000,45000
20130102,서울서부,1102,포도,414,8KG,38000,38000
20130102,서울서부,1102,감귤,415,10KG,13000,13000
20130102,서울서부,1102,단감,416,15KG,35000,35000
20130102,서울서부,1102,단감,416,15KG,30000,30000
20130102,서울서부,1102,바나나,418,1KG,1500,1500
20130102,서울서부,1102,바나나,418,1KG,1400,1400
20130102,서울서부,1102,참다래,419,10KG,32000,32000
20130102,서울서부,1102,참다래,419,10KG,25000,25000
20130102,서울서부,1102,참다래,419,10KG,42000,42000
20130102,서울서부,1102,참다래,419,10KG,39000,39000
20130102,서울서부,1102,감귤,415,10KG,15000,15000
20130102,서울서부,1102,방울토마토,422,5KG,28000,28000
20130102,서울서부,1102,고등어,611,1KG,3200,3200
20130102,서울서부,1102,갈치,613,1KG,11000,11000
20130102,서울서부,1102,물오징어,619,1KG,4800,4800
20130102,서울서부,1102,물오징어,619,1KG,4000,4000
20130102,서울서부,1102,얼갈이배추,215,1.5KG,2500,2500
20130102,서울서부,1102,열무,233,1.5KG,3000,3000
20130102,서울서부,1102,열무,233,1.5KG,2500,2500
20130102,서울서부,1102,얼갈이배추,215,1.5KG,3000,3000
20130102,서울서부,1102,쇠고기,512,100G,1100,1100
20130102,서울서부,1102,쇠고기,512,100G,1330,1330
20130102,서울서부,1102,쇠고기,512,100G,2300,2300
20130102,서울서부,1102,쇠고기,512,100G,1830,1830
20130102,서울서부,1102,쇠고기,512,100G,4000,4000
20130102,서울서부,1102,쇠고기,512,100G,3900,3900
20130102,서울서부,1102,돼지고기,514,100G,1440,1440
20130102,서울서부,1102,닭고기,515,1KG,3500,3800
20130102,서울서부,1102,계란,516,10개,1460,1460
20130102,서울서부,1102,우유,535,1L,2400,2400
20130102,서울서부,1102,고등어,611,1마리,2000,2000
20130102,서울서부,1102,명태,615,1마리,2000,2000
20130102,서울서부,1102,물오징어,619,1마리,2500,2500
20130102,서울서부,1102,물오징어,619,1마리,2000,2000
20130102,서울서부,1102,건멸치,638,100G,1500,1500
20130102,서울서부,1102,땅콩,314,100G,560,560
20130102,서울서부,1102,느타리버섯,315,100G,800,800
20130102,서울서부,1102,느타리버섯,315,100G,700,700
20130102,서울서부,1102,팽이버섯,316,100G,330,330
20130102,서울서부,1102,팽이버섯,316,100G,230,230
20130102,서울서부,1102,사과,411,10개,30000,30000
20130102,서울서부,1102,사과,411,10개,25000,25000
20130102,서울서부,1102,배,412,10개,40000,40000
20130102,서울서부,1102,배,412,10개,30000,30000
20130102,서울서부,1102,양파,245,1KG,1500,1500
20130102,서울서부,1102,파,246,1KG,2500,2500
20130102,서울서부,1102,파,246,1KG,2000,2000
20130102,서울서부,1102,파,246,1KG,6600,6000
20130102,서울서부,1102,파,246,1KG,6000,5000
20130102,서울서부,1102,생강,247,1KG,6000,6000
20130102,서울서부,1102,생강,247,1KG,5500,5500
20130102,서울서부,1102,미나리,252,1KG,5000,4000
20130102,서울서부,1102,미나리,252,1KG,4000,3500
20130102,서울서부,1102,당근,232,1KG,4000,4000
20130102,서울서부,1102,당근,232,1KG,3500,3500
20130102,서울서부,1102,건고추,241,600G,14000,14000
20130102,서울서부,1102,건고추,241,600G,13000,13000
20130102,서울서부,1102,건고추,241,600G,18000,18000
20130102,서울서부,1102,건고추,241,600G,16000,16000
20130102,서울서부,1102,풋고추,242,100G,1000,1000
20130102,서울서부,1102,풋고추,242,100G,870,870
20130102,서울서부,1102,풋고추,242,100G,1000,1000
20130102,서울서부,1102,상추,214,100G,750,580
20130102,서울서부,1102,상추,214,100G,1000,830
20130102,서울서부,1102,상추,214,100G,750,580
20130102,서울서부,1102,수박,221,1개,18000,18000
20130102,서울서부,1102,수박,221,1개,15000,15000
20130102,서울서부,1102,오이,223,10개,6600,6600
20130102,서울서부,1102,오이,223,10개,6000,6000
20130102,서울서부,1102,오이,223,10개,8000,8000
20130102,서울서부,1102,오이,223,10개,6000,6000
20130102,서울서부,1102,쌀,111,20KG,45000,45000
20130102,서울서부,1102,찹쌀,112,1KG,3060,3060
20130102,서울서부,1102,콩,141,1KG,7000,7000
20130102,서울서부,1102,콩,141,1KG,6160,6160
20130102,서울서부,1102,팥(적두),142,1KG,13100,13100
20130102,서울서부,1102,팥(적두),142,1KG,11600,11600
20130102,서울서부,1102,녹두,143,1KG,16000,16000
20130102,서울서부,1102,녹두,143,1KG,15000,15000
20130102,서울서부,1102,고구마,151,1KG,4000,4000
20130102,서울서부,1102,고구마,151,1KG,3000,3000
20130102,서울서부,1102,감자,152,1KG,2500,2500
20130102,서울서부,1102,감자,152,1KG,2000,2000
20130102,서울서부,1102,배추,211,포기,4000,0
20130102,서울서부,1102,배추,211,포기,3500,0
20130102,서울서부,1102,배추,211,포기,5000,0
20130102,서울서부,1102,배추,211,포기,4500,0
20130102,서울서부,1102,양배추,212,포기,5000,4500
20130102,서울서부,1102,양배추,212,포기,4000,4000
20130102,서울서부,1102,시금치,213,1KG,6000,6000
20130102,서울서부,1102,시금치,213,1KG,5000,5000
20130102,서울서부,1102,상추,214,100G,1000,830
20130102,서울서부,1102,호박,224,1개,1800,1800
20130102,서울서부,1102,호박,224,1개,1500,1500
20130102,서울서부,1102,호박,224,1개,1700,1700
20130102,서울서부,1102,호박,224,1개,1500,1500
20130102,서울서부,1102,토마토,225,1KG,6000,6000
20130102,서울서부,1102,토마토,225,1KG,5000,5000
20130102,서울서부,1102,무,231,1개,2000,2000
20130102,서울서부,1102,무,231,1개,1500,1500
20130102,서울서부,1102,풋고추,242,100G,750,750
20130102,서울서부,1102,풋고추,242,100G,1250,1000
20130102,서울서부,1102,풋고추,242,100G,1000,750
20130102,서울서부,1102,붉은고추,243,100G,1000,1000
20130102,서울서부,1102,붉은고추,243,100G,750,750
20130102,서울서부,1102,마늘,244,1KG,7000,7000
20130102,서울서부,1102,마늘,244,1KG,6000,6000
20130102,서울서부,1102,양파,245,1KG,1800,1800
20130102,서울서부,1102,깻잎,253,200G,5000,4000
20130102,서울서부,1102,깻잎,253,200G,4000,3000
20130102,서울서부,1102,피망(청),255,100G,800,800
20130102,서울서부,1102,피망(청),255,100G,700,700
20130102,서울서부,1102,참깨,312,500G,11300,11300
20130102,서울서부,1102,참깨,312,500G,10300,10300
20130102,서울서부,1102,참깨,312,500G,3210,3210
20130102,서울서부,1102,땅콩,314,100G,1460,1460
20130102,서울서부,1102,감귤,415,10개,2500,2500
20130102,서울서부,1102,감귤,415,10개,2000,2000
20130102,서울서부,1102,단감,416,10개,10000,10000
20130102,서울서부,1102,단감,416,10개,8000,8000
20130102,서울서부,1102,바나나,418,100G,180,180
20130102,서울서부,1102,바나나,418,100G,150,150
20130102,서울서부,1102,방울토마토,422,1KG,7000,7000
20130102,서울서부,1102,방울토마토,422,1KG,6000,6000
20130102,서울서부,1102,쇠고기,512,100G,5660,5660
20130102,서울서부,1102,쇠고기,512,100G,2330,2330
20130102,서울서부,1102,쇠고기,512,100G,1630,1630
20130102,서울서부,1102,쇠고기,512,100G,1500,1500
20130102,서울서부,1102,쇠고기,512,100G,1240,1240
20130102,서울서부,1102,열무,233,1.5KG,3000,3000
20130102,서울서부,1102,얼갈이배추,215,1.5KG,2500,2500
20130102,서울서부,1102,열무,233,1.5KG,3000,3000
20130102,서울서부,1102,미나리,252,1KG,3500,3500
20130102,서울서부,1102,깻잎,253,200G,4500,4500
20130102,서울서부,1102,깻잎,253,200G,4000,4000
20130102,서울서부,1102,피망(청),255,100G,1000,700
20130102,서울서부,1102,피망(청),255,100G,900,600
20130102,서울서부,1102,참깨,312,500G,14000,14000
20130102,서울서부,1102,참깨,312,500G,12000,12000
20130102,서울서부,1102,참깨,312,500G,3500,3500
20130102,서울서부,1102,땅콩,314,100G,1500,1500
20130102,서울서부,1102,쌀,111,20KG,46000,46000
20130102,서울서부,1102,찹쌀,112,1KG,4000,4000
20130102,서울서부,1102,콩,141,1KG,8000,8000
20130102,서울서부,1102,콩,141,1KG,7500,7500
20130102,서울서부,1102,팥(적두),142,1KG,13000,13000
20130102,서울서부,1102,팥(적두),142,1KG,12000,12000
20130102,서울서부,1102,녹두,143,1KG,17000,17000
20130102,서울서부,1102,녹두,143,1KG,15000,15000
20130102,서울서부,1102,고구마,151,1KG,5000,5000
20130102,서울서부,1102,고구마,151,1KG,4500,4500
20130102,서울서부,1102,감자,152,1KG,2500,2500
20130102,서울서부,1102,감자,152,1KG,2000,2000
20130102,서울서부,1102,배추,211,포기,4500,4500
20130102,서울서부,1102,배추,211,포기,4000,4000
20130102,서울서부,1102,배추,211,포기,4500,0
20130102,서울서부,1102,배추,211,포기,4000,0
20130102,서울서부,1102,양배추,212,포기,5000,5000
20130102,서울서부,1102,양배추,212,포기,4500,4500
20130102,서울서부,1102,시금치,213,1KG,5000,4500
20130102,서울서부,1102,시금치,213,1KG,4500,4000
20130102,서울서부,1102,상추,214,100G,1000,1000
20130102,서울서부,1102,상추,214,100G,900,900
20130102,서울서부,1102,상추,214,100G,800,700
20130102,서울서부,1102,상추,214,100G,700,600
20130102,서울서부,1102,수박,221,1개,18000,18000
20130102,서울서부,1102,수박,221,1개,15000,15000
20130102,서울서부,1102,오이,223,10개,7000,7000
20130102,서울서부,1102,오이,223,10개,6000,6000
20130102,서울서부,1102,오이,223,10개,10000,8000
20130102,서울서부,1102,오이,223,10개,9000,7000
20130102,서울서부,1102,호박,224,1개,1700,1700
20130102,서울서부,1102,호박,224,1개,1500,1500
20130102,서울서부,1102,호박,224,1개,1700,1700
20130102,서울서부,1102,호박,224,1개,1500,1500
20130102,서울서부,1102,토마토,225,1KG,5000,5000
20130102,서울서부,1102,토마토,225,1KG,4500,4500
20130102,서울서부,1102,무,231,1개,2000,2000
20130102,서울서부,1102,무,231,1개,1500,1500
20130102,서울서부,1102,당근,232,1KG,5500,5000
20130102,서울서부,1102,당근,232,1KG,5000,4500
20130102,서울서부,1102,건고추,241,600G,12000,12000
20130102,서울서부,1102,건고추,241,600G,11000,11000
20130102,서울서부,1102,건고추,241,600G,18000,18000
20130102,서울서부,1102,건고추,241,600G,17000,17000
20130102,서울서부,1102,풋고추,242,100G,1200,1200
20130102,서울서부,1102,풋고추,242,100G,1000,1000
20130102,서울서부,1102,풋고추,242,100G,1200,1200
20130102,서울서부,1102,풋고추,242,100G,1000,1000
20130102,서울서부,1102,풋고추,242,100G,1200,1000
20130102,서울서부,1102,풋고추,242,100G,1000,900
20130102,서울서부,1102,붉은고추,243,100G,1200,1200
20130102,서울서부,1102,붉은고추,243,100G,1000,1000
20130102,서울서부,1102,마늘,244,1KG,7000,7000
20130102,서울서부,1102,마늘,244,1KG,6000,6000
20130102,서울서부,1102,양파,245,1KG,1700,1600
20130102,서울서부,1102,양파,245,1KG,1600,1500
20130102,서울서부,1102,파,246,1KG,2800,2800
20130102,서울서부,1102,파,246,1KG,2500,2500
20130102,서울서부,1102,파,246,1KG,6000,6000
20130102,서울서부,1102,파,246,1KG,5000,5000
20130102,서울서부,1102,생강,247,1KG,6000,6000
20130102,서울서부,1102,생강,247,1KG,5500,5500
20130102,서울서부,1102,미나리,252,1KG,4000,4000
20130102,서울서부,1102,땅콩,314,100G,600,600
20130102,서울서부,1102,느타리버섯,315,100G,1000,900
20130102,서울서부,1102,느타리버섯,315,100G,900,700
20130102,서울서부,1102,팽이버섯,316,100G,330,300
20130102,서울서부,1102,팽이버섯,316,100G,300,270
20130102,서울서부,1102,사과,411,10개,20000,20000
20130102,서울서부,1102,사과,411,10개,15000,15000
20130102,서울서부,1102,물오징어,619,1마리,2000,2000
20130102,서울서부,1102,건멸치,638,100G,1700,1700
20130102,서울서부,1102,쇠고기,512,100G,3400,3400
20130102,서울서부,1102,쇠고기,512,100G,2400,2400
20130102,서울서부,1102,쇠고기,512,100G,5000,5000
20130102,서울서부,1102,쇠고기,512,100G,3500,3500
20130102,서울서부,1102,쇠고기,512,100G,3300,3300
20130102,서울서부,1102,쇠고기,512,100G,2400,2400
20130102,서울서부,1102,쇠고기,512,100G,1500,1500
20130102,서울서부,1102,방울토마토,422,1KG,8000,7000
20130102,서울서부,1102,돼지고기,514,100G,1600,1600
20130102,서울서부,1102,닭고기,515,1KG,4000,4000
20130102,서울서부,1102,계란,516,10개,1400,1400
20130102,서울서부,1102,우유,535,1L,2400,2400
20130102,서울서부,1102,고등어,611,1마리,2500,2500
20130102,서울서부,1102,고등어,611,1마리,1700,1700
20130102,서울서부,1102,명태,615,1마리,1500,1500
20130102,서울서부,1102,물오징어,619,1마리,2500,2500
20130102,서울서부,1102,배,412,10개,30000,30000
20130102,서울서부,1102,배,412,10개,25000,25000
20130102,서울서부,1102,감귤,415,10개,2000,2000
20130102,서울서부,1102,감귤,415,10개,1900,1900
20130102,서울서부,1102,단감,416,10개,10000,10000
20130102,서울서부,1102,단감,416,10개,8000,8000
20130102,서울서부,1102,바나나,418,100G,160,140
20130102,서울서부,1102,바나나,418,100G,150,130
20130102,서울서부,1102,방울토마토,422,1KG,9000,8000
20130102,서울서부,1102,얼갈이배추,215,1.5KG,2500,2500
